site_code,site_label,mission,product_name,acq_start,cloud_pct
DK00FX113,"Hirsholmene, Kattegat",S1,S1A_IW_GRDH_1SDV_20260626T054027_20260626T054052_065136_0835EF_FF60.SAFE,2026-06-26T05:40:27.243006Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260626T170105_20260626T170130_003410_006018_0AB2.SAFE,2026-06-26T17:01:05.324925Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260627T053936_20260627T054001_008287_01063E_AE5A.SAFE,2026-06-27T05:39:36.687612Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260627T165257_20260627T165322_008294_010682_A883.SAFE,2026-06-27T16:52:57.190316Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260628T053135_20260628T053200_003432_0060CF_F41D.SAFE,2026-06-28T05:31:35.545314Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260702T170101_20260702T170126_008367_0108E3_C86C.SAFE,2026-07-02T17:01:01.778642Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260703T053950_20260703T054015_003505_006341_72E5.SAFE,2026-07-03T05:39:50.211677Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260703T165255_20260703T165320_003512_006384_3AEC.SAFE,2026-07-03T16:52:55.665125Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260704T053122_20260704T053147_008389_010999_E704.SAFE,2026-07-04T05:31:22.658421Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260708T170105_20260708T170130_003585_0065F9_9A45.SAFE,2026-07-08T17:01:05.891046Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260709T053937_20260709T054002_008462_010BFC_6E74.SAFE,2026-07-09T05:39:37.364954Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260709T165257_20260709T165322_008469_010C40_F442.SAFE,2026-07-09T16:52:57.853891Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260710T053136_20260710T053201_003607_0066B9_D688.SAFE,2026-07-10T05:31:36.139372Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260714T170102_20260714T170127_008542_010E90_E3B6.SAFE,2026-07-14T17:01:02.544770Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260715T053951_20260715T054016_003680_006931_6070.SAFE,2026-07-15T05:39:51.029413Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260715T165256_20260715T165321_003687_006972_8D64.SAFE,2026-07-15T16:52:56.517011Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260716T053123_20260716T053148_008564_010F50_86B0.SAFE,2026-07-16T05:31:23.436084Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260720T170106_20260720T170131_003760_006BF3_5039.SAFE,2026-07-20T17:01:06.844331Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260721T053938_20260721T054003_008637_0111CD_492B.SAFE,2026-07-21T05:39:38.058543Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260721T165258_20260721T165323_008644_01120D_7299.SAFE,2026-07-21T16:52:58.513521Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260722T053137_20260722T053202_003782_006CAE_BC19.SAFE,2026-07-22T05:31:37.062693Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260726T170103_20260726T170128_008717_011460_36F3.SAFE,2026-07-26T17:01:03.189968Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260727T053951_20260727T054016_003855_006F31_CCD5.SAFE,2026-07-27T05:39:51.767680Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260727T165257_20260727T165322_003862_006F6D_F770.SAFE,2026-07-27T16:52:57.193541Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260728T053124_20260728T053149_008739_011519_8310.SAFE,2026-07-28T05:31:24.126749Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260801T170107_20260801T170132_003935_007203_5CC6.SAFE,2026-08-01T17:01:07.390373Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260802T053938_20260802T054003_008812_011791_5D33.SAFE,2026-08-02T05:39:38.858778Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260802T165259_20260802T165324_008819_0117D6_0BFE.SAFE,2026-08-02T16:52:59.318352Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260803T053137_20260803T053202_003957_0072D0_1B4A.SAFE,2026-08-03T05:31:37.572334Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260807T170103_20260807T170128_008892_011A34_12F3.SAFE,2026-08-07T17:01:03.692732Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260808T053952_20260808T054017_004030_007548_B811.SAFE,2026-08-08T05:39:52.168164Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260808T165257_20260808T165322_004037_007585_ADB9.SAFE,2026-08-08T16:52:57.655767Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260809T053124_20260809T053149_008914_011AED_6908.SAFE,2026-08-09T05:31:24.687230Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260813T170107_20260813T170132_004110_007814_52E6.SAFE,2026-08-13T17:01:07.943732Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260814T053939_20260814T054004_008987_011D54_B1A4.SAFE,2026-08-14T05:39:39.592616Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260814T165300_20260814T165325_008994_011D98_06C1.SAFE,2026-08-14T16:53:00.075847Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260815T053138_20260815T053203_004132_0078D5_455A.SAFE,2026-08-15T05:31:38.121623Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260819T170104_20260819T170129_009067_011FF4_D3FA.SAFE,2026-08-19T17:01:04.571963Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260820T053952_20260820T054017_004205_007B51_A46D.SAFE,2026-08-20T05:39:52.657948Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260820T165258_20260820T165323_004212_007B9B_4032.SAFE,2026-08-20T16:52:58.137649Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260821T053125_20260821T053150_009089_0120B4_CA72.SAFE,2026-08-21T05:31:25.428566Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260825T170108_20260825T170133_004285_007E34_65C9.SAFE,2026-08-25T17:01:08.525191Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260826T053940_20260826T054005_009162_01232C_0084.SAFE,2026-08-26T05:39:40.152966Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260826T165300_20260826T165325_009169_012370_935C.SAFE,2026-08-26T16:53:00.646961Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260827T053138_20260827T053203_004307_007EF6_189E.SAFE,2026-08-27T05:31:38.785352Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260831T170105_20260831T170130_009242_0125CD_66F2.SAFE,2026-08-31T17:01:05.035950Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260901T053953_20260901T054018_004380_00817C_D5A7.SAFE,2026-09-01T05:39:53.261507Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260901T165258_20260901T165323_004387_0081C1_47EA.SAFE,2026-09-01T16:52:58.677346Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260902T053125_20260902T053150_009264_01268E_2546.SAFE,2026-09-02T05:31:25.842525Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260906T170108_20260906T170133_004460_00844F_D310.SAFE,2026-09-06T17:01:08.779495Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260907T053940_20260907T054005_009337_012918_1CFB.SAFE,2026-09-07T05:39:40.584913Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260907T165301_20260907T165326_009344_01295C_3156.SAFE,2026-09-07T16:53:01.062676Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260908T053138_20260908T053203_004482_008515_D381.SAFE,2026-09-08T05:31:38.970414Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260912T170105_20260912T170130_009417_012BA8_15A1.SAFE,2026-09-12T17:01:05.390863Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260913T053953_20260913T054018_004555_008797_B2C9.SAFE,2026-09-13T05:39:53.811361Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1D_IW_GRDH_1SDV_20260913T165259_20260913T165324_004562_0087D6_28DD.SAFE,2026-09-13T16:52:59.266844Z,
DK00FX113,"Hirsholmene, Kattegat",S1,S1C_IW_GRDH_1SDV_20260914T053126_20260914T053151_009439_012C67_22B7.SAFE,2026-09-14T05:31:26.232019Z,
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20250917T102711_N0511_R108_T32VNJ_20250917T143314.SAFE,2025-09-17T10:27:11.024000Z,21.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20250918T104031_N0511_R008_T32VNJ_20250918T161413.SAFE,2025-09-18T10:40:31.025000Z,38.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20250920T102619_N0511_R108_T32VNJ_20250920T142941.SAFE,2025-09-20T10:26:19.024000Z,3.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20250923T103639_N0511_R008_T32VNJ_20250923T131342.SAFE,2025-09-23T10:36:39.024000Z,8.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20250925T102811_N0511_R108_T32VNJ_20250925T154059.SAFE,2025-09-25T10:28:11.025000Z,8.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20250927T103041_N0511_R108_T32VNJ_20250927T141918.SAFE,2025-09-27T10:30:41.024000Z,20.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20250928T103831_N0511_R008_T32VNJ_20250928T161815.SAFE,2025-09-28T10:38:31.025000Z,35.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20250930T102739_N0511_R108_T32VNJ_20250930T142814.SAFE,2025-09-30T10:27:39.024000Z,44.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251003T103759_N0511_R008_T32VNJ_20251003T125632.SAFE,2025-10-03T10:37:59.024000Z,56.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251005T102921_N0511_R108_T32VNJ_20251005T155605.SAFE,2025-10-05T10:29:21.025000Z,99.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251007T102931_N0511_R108_T32VNJ_20251007T122114.SAFE,2025-10-07T10:29:31.024000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251008T103941_N0511_R008_T32VNJ_20251008T142514.SAFE,2025-10-08T10:39:41.025000Z,38.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251010T102849_N0511_R108_T32VNJ_20251010T130840.SAFE,2025-10-10T10:28:49.025000Z,87.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251013T103909_N0511_R008_T32VNJ_20251013T131024.SAFE,2025-10-13T10:39:09.024000Z,91.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251015T103031_N0511_R108_T32VNJ_20251015T140117.SAFE,2025-10-15T10:30:31.025000Z,88.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251017T103041_N0511_R108_T32VNJ_20251017T141804.SAFE,2025-10-17T10:30:41.024000Z,74.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251018T104051_N0511_R008_T32VNJ_20251018T184710.SAFE,2025-10-18T10:40:51.025000Z,12.7
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251020T102949_N0511_R108_T32VNJ_20251020T125028.SAFE,2025-10-20T10:29:49.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251023T104009_N0511_R008_T32VNJ_20251023T130657.SAFE,2025-10-23T10:40:09.024000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251025T103131_N0511_R108_T32VNJ_20251025T144005.SAFE,2025-10-25T10:31:31.025000Z,99.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251027T103151_N0511_R108_T32VNJ_20251027T120010.SAFE,2025-10-27T10:31:51.024000Z,91.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251028T104151_N0511_R008_T32VNJ_20251028T135916.SAFE,2025-10-28T10:41:51.025000Z,91.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251030T103049_N0511_R108_T32VNJ_20251030T130433.SAFE,2025-10-30T10:30:49.024000Z,87.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251102T104109_N0511_R008_T32VNJ_20251102T112516.SAFE,2025-11-02T10:41:09.024000Z,81.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251104T103231_N0511_R108_T32VNJ_20251104T142114.SAFE,2025-11-04T10:32:31.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251106T103241_N0511_R108_T32VNJ_20251106T121207.SAFE,2025-11-06T10:32:41.024000Z,86.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251107T104251_N0511_R008_T32VNJ_20251107T142320.SAFE,2025-11-07T10:42:51.025000Z,72.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251109T103149_N0511_R108_T32VNJ_20251109T125446.SAFE,2025-11-09T10:31:49.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251112T104209_N0511_R008_T32VNJ_20251112T125500.SAFE,2025-11-12T10:42:09.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251114T103321_N0511_R108_T32VNJ_20251114T120013.SAFE,2025-11-14T10:33:21.025000Z,18.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251117T104341_N0511_R008_T32VNJ_20251117T115617.SAFE,2025-11-17T10:43:41.025000Z,1.7
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251119T103229_N0511_R108_T32VNJ_20251119T123328.SAFE,2025-11-19T10:32:29.024000Z,56.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251122T104249_N0511_R008_T32VNJ_20251122T112220.SAFE,2025-11-22T10:42:49.024000Z,98.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251124T103401_N0511_R108_T32VNJ_20251124T120517.SAFE,2025-11-24T10:34:01.025000Z,81.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251126T103411_N0511_R108_T32VNJ_20251126T142509.SAFE,2025-11-26T10:34:11.024000Z,29.2
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251127T104411_N0511_R008_T32VNJ_20251127T133311.SAFE,2025-11-27T10:44:11.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251129T103309_N0511_R108_T32VNJ_20251129T111758.SAFE,2025-11-29T10:33:09.024000Z,50.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251202T104319_N0511_R008_T32VNJ_20251202T112449.SAFE,2025-12-02T10:43:19.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251204T103421_N0511_R108_T32VNJ_20251204T114209.SAFE,2025-12-04T10:34:21.025000Z,96.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251206T103441_N0511_R108_T32VNJ_20251206T113707.SAFE,2025-12-06T10:34:41.024000Z,84.2
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251207T104441_N0511_R008_T32VNJ_20251207T142910.SAFE,2025-12-07T10:44:41.025000Z,97.2
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251209T103329_N0511_R108_T32VNJ_20251209T111818.SAFE,2025-12-09T10:33:29.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251212T104339_N0511_R008_T32VNJ_20251212T113035.SAFE,2025-12-12T10:43:39.024000Z,92.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251214T103441_N0511_R108_T32VNJ_20251214T114508.SAFE,2025-12-14T10:34:41.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251216T103451_N0511_R108_T32VNJ_20251216T141616.SAFE,2025-12-16T10:34:51.024000Z,91.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251217T104451_N0511_R008_T32VNJ_20251217T114507.SAFE,2025-12-17T10:44:51.025000Z,62.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251219T103339_N0511_R108_T32VNJ_20251219T112213.SAFE,2025-12-19T10:33:39.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251222T104349_N0511_R008_T32VNJ_20251222T143339.SAFE,2025-12-22T10:43:49.024000Z,93.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251224T103451_N0511_R108_T32VNJ_20251224T115618.SAFE,2025-12-24T10:34:51.025000Z,73.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20251226T103501_N0511_R108_T32VNJ_20251226T115008.SAFE,2025-12-26T10:35:01.024000Z,13.4
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20251227T104451_N0511_R008_T32VNJ_20251227T114222.SAFE,2025-12-27T10:44:51.025000Z,16.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20251229T103339_N0511_R108_T32VNJ_20251229T142007.SAFE,2025-12-29T10:33:39.024000Z,19.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260101T104339_N0511_R008_T32VNJ_20260101T125029.SAFE,2026-01-01T10:43:39.024000Z,33.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260103T103441_N0511_R108_T32VNJ_20260103T115007.SAFE,2026-01-03T10:34:41.025000Z,63.7
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20260105T103041_N0511_R108_T32VNJ_20260105T143010.SAFE,2026-01-05T10:30:41.024000Z,73.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260106T104441_N0511_R008_T32VNJ_20260106T143414.SAFE,2026-01-06T10:44:41.025000Z,87.3
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260108T103319_N0511_R108_T32VNJ_20260108T125529.SAFE,2026-01-08T10:33:19.024000Z,88.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260111T104319_N0511_R008_T32VNJ_20260111T130610.SAFE,2026-01-11T10:43:19.024000Z,87.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260113T103411_N0511_R108_T32VNJ_20260113T141911.SAFE,2026-01-13T10:34:11.025000Z,99.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260116T104401_N0511_R008_T32VNJ_20260116T143510.SAFE,2026-01-16T10:44:01.025000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260118T103249_N0511_R108_T32VNJ_20260118T142238.SAFE,2026-01-18T10:32:49.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260121T104239_N0511_R008_T32VNJ_20260121T143640.SAFE,2026-01-21T10:42:39.024000Z,99.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260123T103331_N0511_R108_T32VNJ_20260123T143010.SAFE,2026-01-23T10:33:31.025000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260126T104321_N0511_R008_T32VNJ_20260126T141116.SAFE,2026-01-26T10:43:21.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260128T103209_N0511_R108_T32VNJ_20260128T141930.SAFE,2026-01-28T10:32:09.025000Z,88.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260131T104159_N0511_R008_T32VNJ_20260131T143154.SAFE,2026-01-31T10:41:59.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260202T103241_N0511_R108_T32VNJ_20260202T135509.SAFE,2026-02-02T10:32:41.026000Z,92.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260205T104231_N0512_R008_T32VNJ_20260205T141715.SAFE,2026-02-05T10:42:31.025000Z,94.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260207T103109_N0512_R108_T32VNJ_20260207T145116.SAFE,2026-02-07T10:31:09.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260210T104059_N0512_R008_T32VNJ_20260210T150245.SAFE,2026-02-10T10:40:59.024000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260212T103141_N0512_R108_T32VNJ_20260212T144711.SAFE,2026-02-12T10:31:41.025000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260215T104131_N0512_R008_T32VNJ_20260215T141911.SAFE,2026-02-15T10:41:31.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260217T103019_N0512_R108_T32VNJ_20260217T145740.SAFE,2026-02-17T10:30:19.024000Z,95.7
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260220T103949_N0512_R008_T32VNJ_20260220T150324.SAFE,2026-02-20T10:39:49.025000Z,99.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260222T103041_N0512_R108_T32VNJ_20260222T143309.SAFE,2026-02-22T10:30:41.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260225T104021_N0512_R008_T32VNJ_20260225T144110.SAFE,2026-02-25T10:40:21.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260227T103019_N0512_R108_T32VNJ_20260227T141527.SAFE,2026-02-27T10:30:19.024000Z,99.8
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260302T103849_N0512_R008_T32VNJ_20260302T150219.SAFE,2026-03-02T10:38:49.024000Z,98.7
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260304T102921_N0512_R108_T32VNJ_20260304T160811.SAFE,2026-03-04T10:29:21.025000Z,44.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20260306T103041_N0512_R108_T32VNJ_20260306T172811.SAFE,2026-03-06T10:30:41.024000Z,0.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260307T103911_N0512_R008_T32VNJ_20260307T143810.SAFE,2026-03-07T10:39:11.025000Z,98.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260309T103019_N0512_R108_T32VNJ_20260309T145835.SAFE,2026-03-09T10:30:19.024000Z,72.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260312T104019_N0512_R008_T32VNJ_20260312T150254.SAFE,2026-03-12T10:40:19.024000Z,85.1
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260314T102811_N0512_R108_T32VNJ_20260314T154409.SAFE,2026-03-14T10:28:11.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20260316T103041_N0512_R108_T32VNJ_20260316T171615.SAFE,2026-03-16T10:30:41.024000Z,99.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260317T103801_N0512_R008_T32VNJ_20260317T163115.SAFE,2026-03-17T10:38:01.025000Z,100.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260319T103019_N0512_R108_T32VNJ_20260319T151320.SAFE,2026-03-19T10:30:19.024000Z,90.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260322T104019_N0512_R008_T32VNJ_20260322T150227.SAFE,2026-03-22T10:40:19.024000Z,56.0
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20260326T102701_N0512_R108_T32VNJ_20260326T172711.SAFE,2026-03-26T10:27:01.024000Z,33.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260327T104021_N0512_R008_T32VNJ_20260327T162725.SAFE,2026-03-27T10:40:21.025000Z,26.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260329T103029_N0512_R108_T32VNJ_20260329T145641.SAFE,2026-03-29T10:30:29.024000Z,54.9
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260401T103619_N0512_R008_T32VNJ_20260401T132331.SAFE,2026-04-01T10:36:19.024000Z,68.2
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260403T103031_N0512_R108_T32VNJ_20260403T161412.SAFE,2026-04-03T10:30:31.025000Z,76.5
DK00FX113,"Hirsholmene, Kattegat",S2,S2A_MSIL2A_20260405T103041_N0512_R108_T32VNJ_20260405T171615.SAFE,2026-04-05T10:30:41.024000Z,94.2
DK00FX113,"Hirsholmene, Kattegat",S2,S2C_MSIL2A_20260406T104021_N0512_R008_T32VNJ_20260406T161211.SAFE,2026-04-06T10:40:21.025000Z,16.6
DK00FX113,"Hirsholmene, Kattegat",S2,S2B_MSIL2A_20260408T103019_N0512_R108_T32VNJ_20260408T142456.SAFE,2026-04-08T10:30:19.024000Z,10.7
