scene_id,mmsi,lat,lon,sog,cog,method,dt_before_s,dt_after_s
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219031428,57.495335,10.500958,0.0,225.5,interpolated,203,122
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219333000,57.681049,10.608548,0.0,233.5,interpolated,55,123
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219004194,57.430608,10.536925,0.0,323.3,interpolated,0,181
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311001025,57.66638,10.69833,0.0,87.4,interpolated,41,140
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,235507000,57.437195,10.544153,0.0,324.8,interpolated,36,142
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219212000,57.657354,10.653523,0.1,32.9,interpolated,31,147
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219002066,57.432001,10.53575,0.0,346.0,interpolated,21,161
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219013005,57.492698,10.504179,0.0,0.0,interpolated,163,16
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219018343,57.593,10.428424,0.0,28.7,interpolated,104,256
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,255806185,57.676479,10.633449,0.0,340.4,interpolated,10,170
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219016781,57.439969,10.552801,5.8,124.2,interpolated,5,0
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219004365,57.332742,10.53204,0.0,,interpolated,37,229
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219032276,57.463343,10.536988,0.2,194.8,interpolated,76,226
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219000416,57.431312,10.537835,0.0,211.4,interpolated,103,88
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219009415,57.492383,10.504883,0.0,,interpolated,19,338
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,265056000,57.433103,10.556425,5.6,205.8,interpolated,3,2
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219027752,57.496214,10.501145,0.0,148.5,interpolated,94,85
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219026558,57.428661,10.503032,0.0,168.1,interpolated,19,160
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219017733,57.633316,10.644376,10.6,166.0,interpolated,2,17
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219026533,57.593249,10.428692,0.0,,interpolated,35,143
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219001647,57.331798,10.535938,0.0,17.0,interpolated,3,6
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219005954,57.539746,10.559085,8.2,208.0,interpolated,28,11
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,277291000,57.433698,10.544167,0.0,259.0,interpolated,6,2
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,311000893,57.410136,10.592919,10.9,309.4,interpolated,12,7
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219022300,57.676938,10.635846,8.3,34.3,interpolated,1,16
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,219023115,57.592383,10.42774,0.0,296.8,interpolated,1183,744
S1C_IW_GRDH_1SDV_20260421T165256_20260421T165321_007317_00ED69_65BD,231846000,57.508802,10.76625,10.3,230.9,nearest,,380
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219010207,57.494393,10.50195,0.0,268.5,interpolated,9,9
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219029704,57.331993,10.53339,0.0,166.2,interpolated,9,1
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219015617,57.493453,10.502485,0.0,156.5,interpolated,8,0
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219000125,57.495923,10.501973,0.0,197.4,interpolated,7,11
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,258116000,57.43782,10.553346,0.0,177.3,interpolated,6,2
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219033958,57.592067,10.429288,0.0,,interpolated,302,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220256000,57.495478,10.500906,0.0,335.2,interpolated,5,2
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219000872,57.495418,10.501595,0.0,231.3,interpolated,7,3
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219026558,57.428645,10.50301,0.0,178.4,interpolated,152,3
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219001239,57.439173,10.549735,0.0,333.5,interpolated,100,25
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219005732,57.492374,10.504846,0.0,,interpolated,7,4
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220349000,57.492891,10.505901,0.0,321.9,interpolated,4,25
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219003138,57.492593,10.505064,0.0,,interpolated,4,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219002732,57.439239,10.549689,0.0,142.0,interpolated,15,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219013485,57.496312,10.501204,0.0,0.0,interpolated,3,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219005453,57.439688,10.549287,0.0,329.0,interpolated,4,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219003066,57.494601,10.503304,0.0,,interpolated,2,7
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220368000,57.45918,10.746992,6.4,106.1,interpolated,3,16
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219006971,57.492805,10.505648,0.0,307.1,interpolated,1,8
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220076700,57.491894,10.50593,0.0,27.6,interpolated,1,7
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,258645000,57.410007,10.690617,0.0,288.1,interpolated,56,64
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220127000,57.492004,10.506118,0.0,288.4,interpolated,2,8
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,265002000,57.685983,10.610352,9.3,331.0,nearest,410,
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220359000,57.494322,10.501862,0.0,315.1,interpolated,9,1
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219027752,57.496106,10.501223,0.0,50.2,interpolated,84,9
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219002585,57.493773,10.502135,0.0,306.8,interpolated,0,10
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219001522,57.494122,10.501936,0.0,310.6,interpolated,10,10
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219002973,57.593023,10.429023,0.0,,interpolated,0,9
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219005954,57.494638,10.503728,0.0,0.0,interpolated,47,22
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219031428,57.495317,10.500978,0.0,196.1,interpolated,96,12
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,258022000,57.435107,10.554242,0.0,168.5,interpolated,160,13
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219035413,57.462387,10.537695,0.2,,interpolated,28,1
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220024000,57.492229,10.506997,0.0,103.0,interpolated,1,3
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,257638000,57.437152,10.540793,0.0,101.2,interpolated,104,17
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219009415,57.492273,10.504995,0.0,,interpolated,305,18
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219030959,57.46379,10.535893,0.0,,interpolated,10,652
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219000942,57.442302,10.547495,0.1,,interpolated,1,9
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219212000,57.659473,10.655605,0.0,68.9,interpolated,109,19
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219032276,57.46328,10.536925,0.1,70.6,interpolated,312,23
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,229594000,57.642915,10.609941,0.1,120.0,interpolated,36,143
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219028337,57.441557,10.54682,0.0,250.5,interpolated,311,48
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219022095,57.430938,10.529112,0.0,,interpolated,45,62
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,235507000,57.437203,10.544075,0.0,208.8,interpolated,115,50
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,311001250,57.440017,10.54991,0.0,312.2,interpolated,117,59
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,636026291,57.632693,10.664725,0.0,297.0,interpolated,122,55
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219016781,57.441958,10.54672,0.0,157.5,interpolated,122,58
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219021212,57.492963,10.50373,0.0,,nearest,929,
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219034404,57.464222,10.537348,0.0,11.6,interpolated,90,76
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219004365,57.332744,10.532047,0.0,,interpolated,103,75
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219332000,57.671022,10.660772,0.1,291.9,interpolated,94,53
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219025470,57.322458,10.492127,0.0,,interpolated,98,172
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219028949,57.425904,10.528461,0.0,,interpolated,96,83
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,258595000,57.434475,10.553403,0.0,324.8,interpolated,59,93
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219005787,57.439179,10.549698,0.0,,interpolated,92,87
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,257896000,57.644517,10.640253,0.1,35.1,interpolated,140,158
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219000416,57.431311,10.537823,0.0,211.4,interpolated,58,104
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,319076100,57.668201,10.637134,0.0,298.8,interpolated,76,97
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,265830670,57.484131,10.62271,0.1,272.1,interpolated,68,109
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,211123580,57.332647,10.533558,0.0,,interpolated,118,113
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219034840,57.333208,10.534997,0.1,,interpolated,60,214
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219034966,57.426227,10.527097,0.0,167.8,interpolated,218,57
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219524000,57.430362,10.539405,0.0,237.5,interpolated,66,128
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219022157,57.437604,10.541832,0.6,18.2,interpolated,30,148
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219111114,57.436732,10.559822,0.0,,interpolated,22,155
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219005323,57.442853,10.546603,0.0,0.0,interpolated,20,159
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219002066,57.43202,10.535793,0.0,338.8,interpolated,0,176
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219111111,57.437387,10.558642,0.0,,interpolated,144,125
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219013005,57.492686,10.504187,0.0,0.0,interpolated,162,169
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219032621,57.33084,10.535057,0.1,,interpolated,139,219
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,246133000,57.679834,10.67525,0.0,17.9,interpolated,39,244
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219025340,57.33437,10.531293,0.0,,interpolated,38,264
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219026533,57.593255,10.428673,0.0,,interpolated,228,102
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,277291000,57.433702,10.544183,0.0,219.3,interpolated,45,30
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,305411000,57.555303,10.761595,17.6,4.0,interpolated,0,5
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,257056010,57.385142,10.750234,9.4,0.8,interpolated,7,2
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,220072000,57.642337,10.670011,6.2,154.1,interpolated,0,10
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219010873,57.667912,10.636793,0.1,339.5,interpolated,8,0
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219000407,57.356867,10.765617,13.3,301.0,nearest,,598
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219024852,57.424945,10.531128,0.0,158.8,nearest,,736
S1C_IW_GRDH_1SDV_20260501T170915_20260501T170940_007463_00F256_D87F,219036058,57.493913,10.505145,,,nearest,,738
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219013005,57.49273,10.504225,0.0,0.0,interpolated,2,73
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219000872,57.49544,10.501543,0.0,,interpolated,8,1
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219005453,57.439698,10.549252,0.0,205.8,interpolated,8,0
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219016781,57.44199,10.546694,0.0,340.0,interpolated,19,163
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,220368000,57.492643,10.50504,0.0,340.4,interpolated,7,2
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219003066,57.49303,10.506197,0.0,,interpolated,8,2
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,220127000,57.492588,10.507765,0.0,284.1,interpolated,17,2
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,220076700,57.491913,10.505923,0.1,104.5,interpolated,7,3
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219021235,57.530593,10.76678,7.8,83.3,nearest,1057,
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219013885,57.495454,10.500973,0.0,38.7,interpolated,7,3
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219829000,57.439333,10.542457,0.0,193.9,interpolated,1,115
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219002732,57.439278,10.549635,0.0,162.8,interpolated,5,4
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219032670,57.332277,10.533684,1.3,357.6,interpolated,6,13
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219006971,57.494549,10.502913,0.0,63.4,interpolated,7,12
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219002973,57.593084,10.429079,0.0,,interpolated,4,5
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219002585,57.493802,10.502098,0.0,178.5,interpolated,4,15
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,220359000,57.492733,10.505357,0.0,318.3,interpolated,5,4
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219010207,57.494396,10.501918,0.0,95.8,interpolated,5,6
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219009135,57.492826,10.505592,0.0,359.5,interpolated,3,6
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219024715,57.491982,10.506069,0.0,,interpolated,3,7
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219025470,57.322485,10.492122,0.0,,interpolated,172,3
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,265056000,57.433496,10.560628,0.1,190.8,interpolated,22,7
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219015617,57.493477,10.502438,0.0,357.6,interpolated,1,9
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,258116000,57.437841,10.553347,0.0,35.1,interpolated,0,8
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219005787,57.439208,10.549657,0.0,,interpolated,30,19
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219001522,57.494311,10.501838,0.0,308.6,interpolated,4,14
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219000942,57.442299,10.547486,0.0,,interpolated,6,3
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219001239,57.439224,10.549742,0.0,241.6,interpolated,222,24
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219029704,57.331967,10.533275,0.0,46.0,interpolated,13,16
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,220256000,57.495439,10.50104,0.0,259.1,interpolated,2,7
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219004365,57.332749,10.532044,0.0,,interpolated,155,23
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219033958,57.592072,10.429303,0.0,,interpolated,280,79
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219026533,57.593272,10.428672,0.0,,interpolated,211,147
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219001416,57.493779,10.504044,0.0,,interpolated,274,709
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219002066,57.432002,10.535774,0.0,17.1,interpolated,144,33
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,311001250,57.437236,10.544201,0.0,306.8,interpolated,143,30
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,311001583,57.673448,10.727555,0.0,77.9,interpolated,27,42
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219024585,57.464122,10.537235,0.0,,interpolated,41,46
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219524000,57.430352,10.539413,0.0,237.5,interpolated,159,200
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,246133000,57.679302,10.677168,0.0,39.9,interpolated,190,62
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,257638000,57.43761,10.544574,0.0,285.2,interpolated,79,59
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219025260,57.334352,10.531153,0.0,,interpolated,144,158
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219009415,57.49339,10.506278,0.0,,interpolated,19,325
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,229594000,57.64362,10.611545,0.0,202.6,interpolated,89,70
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,235507000,57.438594,10.542792,0.0,0.0,interpolated,96,84
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,258022000,57.435127,10.554222,0.0,193.9,interpolated,38,88
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,265012140,57.643982,10.68622,0.0,20.2,interpolated,160,84
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219111114,57.436769,10.559847,0.0,,interpolated,96,80
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,258645000,57.436242,10.54289,0.0,331.2,interpolated,20,98
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219022157,57.437517,10.542343,0.0,29.3,interpolated,35,93
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,209114000,57.438166,10.548121,0.0,,interpolated,83,96
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219030766,57.425337,10.528508,0.0,,interpolated,2,97
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219026558,57.428738,10.50301,0.1,352.8,interpolated,23,100
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,257980000,57.649806,10.727519,0.0,330.4,interpolated,201,111
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219018343,57.592985,10.428452,0.0,76.9,interpolated,345,374
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219522000,57.432954,10.540884,0.0,292.4,interpolated,61,117
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219111111,57.437783,10.557997,0.0,,interpolated,41,106
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219035065,57.495524,10.502414,0.0,16.4,interpolated,183,165
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,248022000,57.644277,10.687513,0.1,349.7,interpolated,2,158
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219027752,57.492193,10.506703,0.0,302.3,interpolated,19,162
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219031428,57.496523,10.501989,0.0,323.8,interpolated,13,168
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219018795,57.425257,10.531693,0.0,,interpolated,8,162
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219212000,57.659228,10.657517,0.0,350.0,interpolated,3,175
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219032621,57.330823,10.535013,0.0,,interpolated,3,145
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219000416,57.43101,10.537338,0.0,293.7,interpolated,130,0
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,235103057,57.678685,10.651192,0.0,113.9,interpolated,158,1
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219028949,57.42593,10.528475,0.0,,interpolated,92,181
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219035413,57.4625,10.537771,0.1,,interpolated,159,15
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,258595000,57.434478,10.553415,0.0,356.2,interpolated,133,2
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,257492760,57.328277,10.581513,6.0,115.0,interpolated,1,237
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219013692,57.59292,10.427825,0.0,,nearest,8,
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219005323,57.442849,10.546597,0.0,0.0,interpolated,77,101
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219033228,57.493357,10.503112,0.1,,interpolated,42,315
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219007132,57.425483,10.528765,0.0,1.3,interpolated,529,1031
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219000407,57.437067,10.539317,0.0,0.0,interpolated,8,2
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219025854,57.426298,10.561792,4.7,93.3,interpolated,3,26
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,219003138,57.509931,10.580316,6.5,254.0,interpolated,0,10
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,255916027,57.548531,10.757247,9.4,183.4,interpolated,4,4
S1A_IW_GRDH_1SDV_20260509T054029_20260509T054054_064436_081D74_5FB1,258349500,57.448565,10.617055,8.8,31.3,interpolated,33,23
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219009135,57.4928,10.505587,0.0,330.0,interpolated,9,0
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219033228,57.493343,10.503117,0.0,,interpolated,181,0
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219013885,57.495422,10.500995,0.0,237.3,interpolated,8,0
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219904000,57.4927,10.505288,0.0,208.3,interpolated,0,9
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219020578,57.49535,10.500997,0.0,246.1,interpolated,8,0
S1D_IW_GRDH_1SDV_20260516T053947_20260516T054012_002805_004C18_4834,219024715,57.491965,10.506,0.0,,interpolated,28,0
